wt-1,wt-2,wt-3,ko-1,ko-2,ko-3,GeneName
0.178781373,0.081735401,0,0.123067929,0.168562241,0.127151444,Chil5
0.035201082,0,0.032725656,0.032308543,0.03318899,0,Olfr323
2.695428216,3.267972266,2.948907456,2.938657804,2.878333316,2.711366274,Kbtbd7
0.742516766,0.75436526,0.431438231,1.031719472,0.865369935,0.762792011,Slc36a4
0.301364043,0.606222484,0.336205663,0.719161026,0.681931424,0.400089575,Gm8399
0.643061189,0.688567688,0.519176453,0.869797372,0.957321871,0.890634371,S1pr2
0.087534423,0.040019053,0.020344697,0.080341555,0.123796441,0.020751842,Gm22
10.22345389,8.960430869,9.132657498,8.880770832,8.642399937,9.527650525,Trp53bp1
0.086045426,0.026225541,0.013332417,0.052649941,0.013521179,0.027198459,Ccdc60
4.073330966,3.976753723,3.711448417,3.991830875,4.620840183,4.016559918,Ccdc84
0.060570519,0.083075025,0,0.083389989,0.028554156,0,Ncmap
0.14437826,0.245168709,0.07670013,0.056791898,0.097232577,0.078235078,Olfr544
0.796243341,0.873665094,0.566451837,0.902397075,0.737673945,0.866681786,Klhl15
0.087026159,0.026524456,0,0.106500075,0.082051749,0.055016926,Gimap7
0.051708617,0.015760123,0,0.047459623,0.016250985,0.04903438,Klri2
0.599356842,0.483554835,0.458877672,0.517747357,0.731302832,0.534926723,A530064D06Rik
3.889552098,3.986446311,3.203352486,4.529992053,4.902065331,4.359390488,Wdfy3
0.014201995,0.012985757,0.013203276,0.01303499,0.093731467,0.040402512,Naalad2
11.34472065,11.20397918,11.10203381,10.88904847,9.937483739,10.01946527,Ccrl2
41.66210055,45.33372488,43.64176339,47.67093676,47.67536268,49.55746118,Thrap3
9.765546284,9.418907385,7.614485103,11.88332657,10.18748534,10.395655,Orai3
0,0,0,0,0,0.021304856,Emx2
0.035247072,0.016114283,0,0.016175377,0,0,Spata31d1d
3.501810387,3.023007842,3.067372166,6.17421557,6.227962494,7.485984023,Cep164
1.672728548,1.960869951,2.073464242,3.050871572,3.154230978,3.172438635,Pura
0.679549349,0.582519143,0.43433622,0.740655037,0.360397322,0.3624777,2900052L18Rik
14.08765072,13.7776994,13.1449469,15.9375793,14.79065953,15.48771714,Mgat2
0,0,0.021429377,0.021156243,0.021732777,0.021858228,Gpr75
0.50477176,0.639060725,0.505373049,0.766216534,0.658964822,0.662768667,Gls2
0.015634046,0.014295169,0.029069243,0.014349367,0.029480809,0.029650986,Cilp2
0.032421715,0.044467751,0.030141741,0,0,0.007686237,Adgrd1
17.86629745,24.59189709,18.95307739,21.02482255,20.51487787,21.38965168,Mrpl50
0,0,0,0.01315689,0,0,Pcdhb21
0.100965977,0.073855521,0.093865803,0.148271062,0.152311629,0.076595421,Rell2
4.916062817,6.467198799,4.913581354,6.331208517,5.661003324,7.646853406,Slc35g1
11.64380717,12.22560099,11.42127775,14.46822406,15.83937883,14.34006916,Irf2bp1
0.086342843,0.121054475,0.053514002,0.07924789,0.09768899,0.103711389,Ccdc141
1.244377728,1.251592177,0.809809028,0.342637463,1.290574093,1.298023874,Npb
0.550292895,0.911989515,0.341063301,0.873357636,0.810684667,0.587062302,Als2cl
0,0.033865656,0.034432925,0.101982155,0,0,Krt13
0.074467081,0.100132104,0.032578999,0.052266103,0.086730676,0.058154216,Fmn1
0,0,0,0,0.007313411,0,Pcdhb14
0.039076056,0,0,0.071730207,0,0,Ccr10
0.175068846,0.16007621,0.142412879,0.100426944,0.144429181,0.186766576,Otos
0.387988147,0.591269031,0.240469247,0.830915011,1.280337691,0.429242794,Efcab9
0,0,0,0,0,0.07059291,Gm9788
4.484851905,4.899901406,3.89150173,5.878953924,5.562101282,4.852675782,Cep68
0,0.013383108,0,0,0,0,Gpr22
7.788469964,6.68930291,7.03061154,5.564117812,6.006378015,6.099511331,Zrsr1
0,0.013149117,0,0.02639794,0,0,Fam19a2
0.109028892,0.179445276,0.067574476,0.193468249,0.116503049,0.062034119,Eml6
9.0380553,7.01999919,7.498984961,13.46884498,11.36192083,9.676518031,S100a1
0,0.01416384,0,0.02843508,0.014604985,0.014689292,Zfp85os
0.095396426,0.029075606,0.073906596,0.058371682,0.074952977,0.045231384,Efcab8
0,0,0,0,0,0.028874572,Lmod3
0.890786623,0.349071849,0.512660774,0.603458559,0.719887985,0.442471031,C130050O18Rik
2.831108962,2.795390024,2.750824837,3.094707294,2.836113136,2.945702918,Rsbn1
0.409255297,0.523890194,0.342427916,0.375626021,0.385862289,0.504516561,Il1f9
0,0,0,0,0.026551192,0,2900011O08Rik
0.129205504,0.177210805,0.15014932,0.088941334,0.152275156,0.367569979,Proca1
0.117296127,0,0,0,0,0.037076624,9530080O11Rik
1.426081641,1.943147329,1.481772099,1.360227165,1.819119928,1.64400702,Fam109a
0.031605095,0.028898482,0,0.05801609,0,0.029970561,Prss53
0.07925414,0,0.221042384,0.218225035,0.074723978,0.075155319,E130201H02Rik
0.417970705,0.48640622,0.300264804,0.418500293,0.465730349,0.27024159,1810024B03Rik
55.26643286,59.29746151,58.57397419,60.45042123,62.05631528,60.49665114,Arf6
10.49537407,12.61262938,10.15225256,12.82099707,12.13371776,11.27959093,1810030O07Rik
4.953141215,5.642331283,4.432143292,5.209109943,4.806228889,4.892684847,Nkrf
3.518401995,3.749051253,3.734582726,3.432708041,3.931119675,3.796184834,A830080D01Rik
6.971004628,8.415466365,7.167690156,7.371179845,7.314603682,7.326363851,Lsm8
0,0.010498699,0.010674558,0.021077007,0,0,Hepacam2
0.024714281,0.005649447,0.011488156,0.039696059,0.011650807,0,Tnip3
0,0.034175317,0,0.017152443,0,0,Rnf182
0.521868361,0.840739248,0.6006858,0.889544423,0.726342397,0.801232128,Bcl2l15
0.825066235,0.804228237,0.622319981,0.921582079,0.770566769,0.797158112,Foxo1
0,0,0.039634865,0.039129689,0,0,Ptx4
0.042986152,0.039304882,0.039963261,0,0.040529066,0.040763019,Spink10
0.052870608,0.128914262,0.049152618,0.064701509,0.116313232,0.100272552,Wfikkn2
13.40755572,11.48689523,14.30345526,9.660397181,10.16729506,9.358897154,Gpr146
6.444896151,3.980335891,4.152125849,4.955366787,4.344168971,4.932154419,S1pr4
23.00297303,22.93934977,28.45995662,22.06954791,19.98452562,22.73593594,Cdc25c
0.136344891,0.207780862,0.042252262,0.041713725,0.042850475,0.086195655,Vsig4
12.93643037,14.58474621,17.74815296,14.52476576,12.90748879,13.22019846,Gm7887
0,0,0,0.057637959,0,0,Kcnj4
0,0.036994217,0,0.037134474,0,0,Aqp5
0.159671574,0.087598523,0.178131694,0.058620425,0.180653708,0.060565508,Nkx2-3
23.34814947,26.83307791,24.84549884,29.85053967,29.57484476,28.75544983,Grsf1
4.630950284,5.292953232,4.055898694,5.507399319,5.990275777,5.32864898,Dnajc21
7.108510405,8.419416934,8.83624813,7.226050779,8.315877415,9.456703114,Nxpe4
0.529443921,0.591681605,0.246106064,0.620921444,0.221858196,0.278923578,Nhlrc1
0.3367453,0.469191517,0.253433204,0.397381252,0.393091474,0.3801544,Il20rb
8.622439345,7.968197558,7.959034292,7.885753929,8.881784499,8.700271028,Pced1b
6.432483412,6.674173157,6.904723746,9.270401428,9.961761626,10.39996292,Osbpl1a
4.999493389,11.13936749,2.012316458,8.24555125,8.271589954,6.030611343,Pcsk9
15.32623827,13.38490114,10.18399521,33.04808623,29.40984477,17.37511054,Ctla2a
0,0.054382152,0,0,0,0,Olfm5
0.118637243,0.705102621,0.330883146,0.217777197,0.167783919,0.393755703,Gm4895
0.055556238,0.050798484,0,0.050991078,0,0,4933427E11Rik
0.21561788,0.354874834,0.080182041,0.277060216,0.203293176,0.327146682,Crb3
12.80482717,10.36760255,9.450789917,10.4966242,11.33562747,10.56683783,Gm1821
0.020932735,0.066990304,0.029191041,0.317008776,0.177625992,0.119100887,Cnr1
0.027939218,0.05109309,0.025974464,0.128217002,0.079026643,0.132471368,Zfp879
0,0.052618908,0,0,0,0,Cdkn2a
7.765331861,9.18790341,7.922470767,9.534833111,8.734724826,9.173403004,Ubr3
0,0.03017092,0,0,0,0,Apol7c
0.056048703,0.017082925,0.017369074,0.051443076,0.017614988,0,Mab21l3
0.23402246,0.128388674,0.108782714,0.214792395,0.154452025,0.155343593,Gpr4
0.096765097,0.02211957,0.044980169,0,0.068425508,0,1700001O22Rik
2.751592032,2.17286572,2.529024102,2.869873358,3.036523341,2.727890692,Trp53i13
0.702554926,1.927167499,0.653149544,1.934474011,1.987190791,1.99866176,Gm9790
0.423043826,0.478913787,0.299652837,0.721094255,0.588797271,0.439371283,Ackr3
0.218800561,0.216734707,0.135609313,0.384907508,0.395396708,0.224775153,Aplnr
1.20978068,1.161485704,0.843529455,1.165889269,0.7414093,0.975131836,Alkbh2
1.937852923,1.96370148,1.950162144,2.246190202,2.59935857,2.216525364,Phlpp1
2.272203664,1.934331691,1.252881652,3.149812701,3.073127766,2.377590198,Marveld1
0.626767574,0.573092131,0.661433872,0.443109456,0.391299154,0.586320968,Slc25a53
0.087067011,0.151984105,0.073585678,0.167089881,0.208957041,0.135104938,Snhg11
1.425160816,1.878512337,0.825936635,1.800695896,1.692711365,1.40410925,Lacc1
38.40481773,30.8180216,29.26787452,21.73801157,20.61267595,23.15035556,Sowaha
0,0,0.014141262,0,0.014341476,0,P2ry4
0.032224211,0.058929154,0,0.08872886,0.030382277,0.091672971,Ccdc89
0,0,0.032007328,0,0,0,Tmem74b
0.005032854,0.009203695,0,0,0.014235528,0.009545135,Cxxc4
7.130891981,5.666657837,6.340145973,4.783751187,4.547389307,4.917891297,Slc16a13
0.160583983,0.146831809,0,0.147388496,0,0.304557982,Gm13080
3.062793849,3.558969686,3.826208111,2.254751165,2.737322414,2.753123484,Tigd3
0.228406826,0.522116013,0.060669914,0.262047761,0.261497772,0.216594211,Dsg2
0.128548805,0,0,0,0.040400321,0.12190059,Sowahd
0.083265769,0,0,0,0,0.078959477,Adig
10.44113249,11.82199193,9.376439297,11.78525405,8.922722286,8.932095771,Sptssa
36.46005253,39.08921435,33.78779815,41.37569283,43.2720233,40.31842721,Gm9493
0,0.051606159,0,0,0,0,Klk12
0.716447579,0.614778715,0.368897667,0.394545443,0.488435194,0.459897983,Camsap3
16.29550217,16.4175701,17.53421593,12.46372517,16.21761075,14.594255,Gm9791
0,0.016993486,0.017278136,0,0,0,Olfr1442
1.308229417,1.377131592,1.022043296,1.513524898,1.378563,1.31354592,N6amt1
2.153550078,1.903485809,1.625953697,2.875038297,2.461155503,2.04217399,Dock5
2.130454495,2.524914872,2.353909374,2.436718083,2.60355552,2.672976389,Zfp507
0,0.029542208,0,0,0,0.015319084,Ffar1
6.088329681,4.511291878,4.614379687,6.919388531,6.41018033,5.511452356,Rin3
0.257424706,0.137304555,0.119660985,0.177203726,0.262936186,0.24411136,Shisa2
3.25428856,2.887005698,2.914170686,3.342582776,3.632492072,3.221098284,Fam160a2
258.1216988,217.5470878,223.0114144,192.1668472,169.1911905,182.7767493,Fam46c
0.680406284,0.751749239,0.579845244,0.598475356,0.50786549,0.53768118,Tnfaip8l1
0.074442906,0,0,0,0.035093877,0,Lncpint
9.718516293,10.71410221,11.29385804,11.03699901,11.42476128,10.64494727,Ascc1
14.61829882,14.54510516,14.71683742,16.61163004,17.16154983,14.74242252,Zfand3
19.43589519,18.17789629,19.6303605,21.6468421,20.14113551,20.3744941,2510039O18Rik
2.063725566,2.612757013,1.897515822,2.123107993,1.731943016,1.677424261,Zfp758
6.3588913,6.001884182,5.7210179,6.965989138,6.150137922,6.185639316,Bod1
0.037007008,0.033837783,0.034404585,0,0.052337535,0.01754655,Lingo4
0,0,0,0,0,0.014870304,Zfp488
0.017342575,0.015857382,0,0,0.032702548,0,Tram1l1
1559.865426,1568.322592,1723.355415,1657.347395,1666.02601,1712.86405,Rps2
0.086274733,0.078886294,0.040103841,0.059389033,0.101679094,0.020453206,Ackr2
0.038694936,0,0,0,0,0.073387466,4921513I03Rik
0.071731213,0.229558904,0.116702072,0.230429236,0.084538827,0.102032188,Dact1
0,0.017391246,0,0,0.017932912,0,Tceal3
0.599397711,0.810184791,0.460334145,1.45907777,0.958274384,0.815528137,9930012K11Rik
0.1681927,0.230683391,0,0,0.079289408,0.079747103,Tex38
0.358079213,0.635568045,0.117493484,0.599312373,0.635503863,0.359534408,Rasip1
0.208762728,0.204519213,0.249534029,0.232667226,0.239007692,0.268668218,Cage1
87.00700035,100.9890922,102.3183743,81.01581415,80.0038419,88.63190423,Acp1
0.017450265,0,0,0,0.032905617,0.016547782,Garem2
0.760039822,0.619412974,0.476181539,0.576266633,0.607548777,0.40737055,Tlr7
2.097178883,2.403366433,2.677588178,1.822191108,2.161852668,1.856136958,Dnd1
19.96925256,21.8656212,19.16011986,20.9818761,21.70942052,22.77470792,Smim7
0.170963936,0.156322839,0.238412001,0.392288773,0.241787473,0.56742742,Gm9294
1.606917575,1.997011153,1.599120493,2.253856968,2.26192992,2.21060039,Zbtb39
0.028602745,0,0,0,0,0,Gm4922
0.640134412,0.796677732,0.661242881,0.37536854,0.318537306,0.236066562,Liph
19.97478447,21.46373689,21.5408743,24.72335151,23.74748483,23.70021828,Swi5
0.385401559,0.528594514,0.214979507,0.919704215,0.581395248,0.657845242,Rnf208
0.185335499,0.277304142,0.125310729,0.293819685,0.285941018,0.223682355,Cnrip1
0.523085005,0.582914454,0.592678597,0.915194685,0.724366202,0.480531378,Csrnp2
1.726313251,1.759908184,1.309757955,2.167248318,2.263725432,1.84401391,Pard6b
0.198953607,0.409309911,0.277444054,0.502164345,0.187581432,0.424494533,Gm7334
0,0,0.026518231,0.026180236,0.01344684,0.013524461,Zbtb7c
0.032804121,0.024995687,0.015248627,0.015054272,0,0.010369192,Csrnp3
0,0.11679803,0,0.039080283,0,0,Prss42
0,0.017264658,0,0.008665057,0,0,Plppr4
0.466026427,0.455503969,0.149398037,0.589975395,0.49999368,0.213342976,Fzd1
0.099787515,0.141931784,0.103078014,0.040705684,0.041814963,0.084112676,Zfp612
0.081357386,0,0,0,0,0,Ly6k
0,0,0.043786562,0,0,0,Gm13749
0.041008476,0.074993141,0.063541099,0.025092488,0,0.025925082,2010007H06Rik
0,0,0,0,0,0.147027992,Gm5479
3.845828396,3.323415866,3.238873944,4.048899092,4.052589448,4.090284532,Tmem201
0.132116108,0.12080188,0.06141269,0.121259879,0.186846539,0.187925102,Il27
3.251924081,3.561401339,3.945585475,4.038629479,3.395167703,3.597700057,Palb2
0.049811871,0.045546056,0,0.045718736,0,0,Phf11a
0.485043315,0.798308867,0.270560329,1.202003269,0.983234278,0.321970683,Ccnjl
0.199579132,0.422002278,0.243526813,0.160281923,0.246974702,0.13011447,Kcnj10
22.8602384,20.72948744,22.90641631,17.99429921,20.44732342,19.73986923,Gemin7
0.4159544,0.657658599,0.330309213,0.453357394,0.416689627,0.361572113,Slc38a6
3.130437358,3.420509871,2.648370579,4.309805176,4.043557404,3.295078474,Gskip
0,0.014425581,0,0.04344082,0.059499514,0,Dok7
0.033454996,0.03058996,0,0.030705937,0,0,E230025N22Rik
0,0.025955118,0.131949403,0.026053522,0.053527025,0,Erich5
3.328843941,3.341526479,3.50962759,3.232425815,3.331884988,3.396867197,9930104L06Rik
22.84294956,18.4499301,22.43453821,26.26113568,21.15068201,22.07813946,Serpinb1a
0.053064731,0,0,0,0,0,Klk14
0.237395366,0.754015887,0.046463398,0.332566114,0.294507713,0.331752675,Abca6
4.561047231,5.945103767,5.052276181,4.09718812,4.57482772,4.23313685,Gm12231
0.108085373,0.098829103,0.150726818,0.198407591,0.10190722,0.20499095,Gm6430
5.571761384,8.730672215,6.433153132,8.000809233,6.503052075,7.243650882,Trmt10c
3.138545633,3.368206017,3.310825215,2.39978888,2.306687829,2.479416234,D1Ertd622e
0.026192339,0.079830887,0.048700859,0.056093486,0.065853831,0.057954723,Scml4
40.5918375,41.05368748,45.35402693,40.19136209,41.5156143,41.36373377,Hjurp
15.76314591,11.3386316,14.60043337,20.40842207,18.69219234,21.74912624,Zfp36
0,0,0,0.055668317,0,0,Spata32
0.841418555,1.408949754,0.42411033,0.88393221,0.841113673,0.874808815,Fads6
9.990730863,11.23398514,10.46011038,11.60468545,11.06351934,11.81132157,Setd2
94.07420175,98.06981475,104.4210647,72.9758666,73.80782512,79.21561647,Isca1
11.2618898,10.95063401,10.66526058,12.61204738,10.22196085,10.91854599,Cyb5d1
0.204890929,0.297546948,0.100843675,0.16593058,0.24999684,0.274298111,Zfp354c
3.226793448,4.014554414,3.09823407,2.087714697,3.940092799,2.357637088,Cd300c2
15.24317984,11.70156346,13.60282438,2.728460999,3.021474213,2.739022556,Shb
1.574958295,2.626030438,2.239369864,1.232961457,0.91716498,1.493505491,Olfr543
0.126444081,0.115615598,0.117552224,0.023210787,0.119216545,0.215828492,D630023F18Rik
0,0,0,0,0.017039149,0,Oxgr1
0,0,0,0,0,0.08316928,AY074887
0.096460631,0.088199886,0.071741826,0.053120568,0.054568168,0.091471934,Olfr545
0.826436398,0.939969324,0.487226916,0.592020737,0.874221412,0.707237156,Tlr1
0,0,0.016787779,0,0.034050927,0.051371226,Ankrd45
2.383003598,2.370060634,2.390326921,2.829913941,3.301206458,2.765233565,Lsm11
0.689299173,0.339375409,0.443648747,0.632658167,0.549914433,0.201123196,1700056E22Rik
14.84055908,14.23504687,15.85076904,18.86913532,19.65289574,19.71704858,Lemd2
0.043881114,0.080246402,0.040795287,0.241651926,0.082745745,0.124835087,Gm1123
1.120115839,1.220312423,1.070888298,1.545756383,1.767640147,1.318316355,Ankrd50
0.06529068,0,0,0.019975208,0,0.020638005,Gimap1os
2.297598657,2.266418834,1.820357043,2.607433337,2.571776368,2.157307005,Zfp444
2.875474139,3.145677288,3.508658682,3.534630853,3.437302989,3.481490755,Coa4
62.98821225,65.81208596,66.94872001,61.97078513,66.1601041,66.57694051,Uqcrq
0,0,0,0.066171211,0.033987229,0,Psg22
8.498365871,10.28107303,10.0886372,7.697181552,6.568570833,7.545211053,4930503L19Rik
0,0,0,0.020309438,0.006954298,0.006994442,Syt16
0.600403023,0.640482967,0.558181212,0.596989012,0.707605029,0.474459765,1700029I15Rik
0.8867086,0.658752407,0.875875148,1.068172995,0.888275916,0.788297161,H1fx
0,0.015699939,0,0,0,0,Sstr3
9.002488364,12.10124184,11.53068356,9.565016218,8.983803415,10.39275118,Zfp367
0.606363195,0.773899067,0.505001183,0.939156515,0.690808411,0.718754557,Ttc41
0,0.00949636,0,0,0,0,Klhl31
2.601605704,2.075262239,2.229697045,2.244806004,2.44651033,2.158675163,Cfap43
3.065694222,2.43752411,2.292477449,3.608979182,3.267475767,3.349535914,Ubtd2
6.759221247,7.355985748,7.126302645,7.383874655,6.707670875,7.303751617,Pwwp2a
0.011018669,0,0.010243809,0,0.031166528,0.010448812,Mylk4
0.40931049,0.64455501,0.570790161,0.563515019,0.535992122,0.495959223,Kctd21
0.027239609,0.049813699,0.07597216,0.02500128,0.025682595,0.051661693,Pp2d1
3.301726754,3.238533368,4.213642983,2.920220669,3.509200293,3.814090622,Fbxo48
1.398006162,1.574470515,1.870292727,1.549144,1.221650152,1.341872001,Napepld
1.344105082,1.755711316,1.182642305,1.828456574,1.606725081,1.798084317,Sft2d3
23.50738526,25.26418123,20.08077283,34.05803879,37.42300905,30.92819658,Tst
3.536336934,4.573495284,4.798196363,4.532352902,4.956243446,4.229572359,1110034G24Rik
0.05130869,0,0.047700537,0.023546279,0.024187944,0.072982704,Spata21
7.432147207,7.0721334,7.190595582,5.541295908,5.039389401,5.142471444,Fzd5
0.115356795,0.03515927,0.035748208,0.03529257,0.036254336,0.036463612,Tubg2
0,0.026882894,0.040999797,0.053969632,0.013860093,0.013940099,Prrt3
0.114120597,0.104347479,0.026523839,0.445158148,0.34969178,0.162327859,Gm4779
0,0,0.025814062,0.076455128,0.026179541,0.026330661,Acer1
0.152937127,0.046613273,0,0,0,0.048342537,Prss22
0.618917435,0.749454027,0.855314878,0.522000924,0.80433913,0.618633402,Cetn4
0.014204986,0,0,0,0,0.026940681,Ankrd34b
0,0,0.023457672,0.023158686,0.023789789,0,Tmem232
0.566610886,0.704938284,0.33678445,0.929272187,0.945838228,0.651815321,Prkce
2.151025535,1.699716586,1.178870955,2.486119961,2.416161103,1.894980812,Megf8
1.923572845,1.777162186,1.620649135,1.710337093,2.49372962,1.976098139,Lrfn4
0.097323626,0.266966926,0.271438771,0.267979084,0.367042455,0.276870893,Gm9795
0,0.018375852,0,0.018445521,0.018948184,0.038115123,Kcng3
11.64963804,11.07245327,11.32917572,13.64683484,13.94646628,13.22750692,Rpsa-ps2
0,0,0,0,0.018163412,0.018268259,Pcdhb7
0.045144092,0.096315377,0.167877794,0.138115057,0.085127316,0.071348925,Zc2hc1c
0,0.02278986,0,0,0,0,9930022D16Rik
1.440640351,1.317266053,1.255622807,1.584767778,1.677891894,1.682554898,E130308A19Rik
0.179854061,0.082225813,0.055735428,0.110050077,0.310884959,0.284254117,Gm9796
10.42387258,9.488254354,10.77342071,10.58439024,11.25355386,10.76639184,Rnf216
0,0,0.025080942,0.024761267,0,0.025582871,S1pr5
1.815663945,1.78164927,1.152768203,2.296473415,2.254672151,2.204695835,S1pr1
0.396246192,0.305105059,0.387769673,0.401968626,0.58988966,0.41530634,Arhgef37
0.255015683,0.431376561,0.243009415,0.286724194,0.420768255,0.278100965,Magi1
3.210769579,3.14987309,3.007190077,3.275833575,3.000213243,3.271258239,Kmt5b
1.066328425,1.026325941,0.860901916,1.197627347,1.217035508,1.210755782,Slc25a26
0.198990294,0.193320878,0.219683711,0.136979167,0.164164019,0.294842229,Poln
0.085011478,0.163235565,0.081667705,0.14304753,0.157632713,0.137045334,Dmd
0.217015357,0.226777697,0.187343284,0.284546855,0.277686049,0.13229478,Ccdc73
0.940823336,1.424793408,0.901995534,1.807982685,1.136527601,1.310369349,Saysd1
0.064050592,0.019521798,0,0.019595811,0.040259642,0.02024602,Prrt2
573.7696188,552.5063993,586.4959894,633.6264499,648.4801193,654.1359046,Rpl18a
0.588014585,0.457009206,0.382664772,0.78255967,1.219688158,0.585484177,Tubb2b
2.344420389,3.362142201,2.753122115,3.03513522,2.861903751,3.042236708,Pigw
20.52134276,21.39510028,23.94054459,18.50733155,20.04147822,19.99782156,Bola3
8.727390383,7.565030183,8.470659919,10.57352254,12.37571408,11.2554037,AI467606
0,0.014041293,0,0,0,0,Amer3
3.223753645,2.45087682,2.45825564,3.091833864,3.6200597,3.160075307,Borcs6
0.193276006,0.316630744,0.14973697,0.413919693,0.478349449,0.1374602,Shroom2
9.894045407,8.644130718,8.11470585,11.8623967,10.84255252,10.53672375,Cirbp
0.036754917,0,0,0,0,0,Lrrc3b
1.789993046,2.59588344,1.927278939,2.047901384,1.766173768,2.115852766,Dpy19l4
6.17101071,6.977259622,6.573167301,7.181504092,6.359662803,7.104895062,Vcpip1
1.125297879,1.012333412,1.096785025,1.366001024,1.50590131,1.135945543,Nudt18
0.013026191,0.02779151,0.024220314,0.027896876,0.008187743,0.020587516,Asxl3
30.6923454,28.87621601,33.8515788,25.24380376,26.01204777,27.10851808,Hs6st1
0.010876516,0.009945067,0.010111652,0.009982772,0,0,Olfr1152
0,0.029878566,0,0.014995923,0.01540458,0,BC106179
0,0.097270284,0,0,0,0.201757654,Rln3
0,0,0,0.059180849,0,0,Krtap5-4
8.199471018,9.188396413,9.170362878,8.317884594,7.788916006,7.892338943,1110012L19Rik
6.4362189,5.679260378,5.669782624,5.783412458,5.898581673,6.359438954,Med26
3.231649871,2.684218667,3.25666956,3.056667054,3.093446966,2.526472218,Zfp688
5.415010615,4.71067801,4.789584497,5.516627322,5.61473209,5.620877098,Zfp574
2.7229458,2.872796272,3.01828112,1.826335712,0.987423995,2.582122025,Morn2
0.303027542,0.237494326,0.080490829,0.198662286,0.040815215,0.123152458,Klhdc9
3.317441517,3.290403533,3.058014036,4.309224307,3.976038264,3.945669902,Zfp691
26.38834107,33.53098608,32.8625017,31.36797319,32.79310363,36.42404212,Cenph
0.051713903,0.028371121,0.038461804,0.01898579,0.029254764,0.019615757,Lca5l
20.05415,19.07664604,20.27932229,25.6073096,26.03976665,28.05841695,Tmem86b
0.553926059,0.611279411,0.319638179,0.403220864,0.45022731,0.39848708,Dcaf12l1
0.114800464,0.332402224,0.160091122,0.193173008,0.252556447,0.181438798,Rtn4rl1
0,0.018653769,0,0,0.019234757,0.038691577,Ush1g
0,0.067324629,0,0.033789939,0,0,E330021D16Rik
11.92776084,14.77432775,11.83904818,9.786824869,8.96388164,9.698000548,Insig1
10.93681842,11.3175979,10.6721863,12.98343606,13.0549807,12.72223482,Preb
0.015238426,0,0,0,0,0,Olfr734
0.961786423,0.996676525,0.648259654,1.000455246,1.428226964,0.95764756,Lhfpl2
0.121055618,0.237189846,0.096465163,0.079363036,0.195661862,0.08199638,Sowahb
27.51498695,28.00761977,29.63544198,17.81860922,21.15150624,22.91003331,Fahd1
0.55011307,0.548143428,0.347508614,1.081023645,0.758054168,0.494910702,Proser2
0.717502903,0.461013042,0.576904945,0.622947352,0.585072849,0.753951762,Tlr9
0.040307947,0,0.028105045,0.04624471,0.047504934,0.009555831,Fndc7
0.58502715,0.3629857,0.407914957,0.536954372,0.492488424,0.47551804,6330549D23Rik
28.05785946,32.08666815,31.19114887,26.30525587,25.77538607,27.92005273,Cenpe
0.060133089,0.043986705,0.055904383,0.066230209,0.124730948,0.05702316,Zfp423
0.029121448,0.05325506,0.027073556,0.160370902,0.054913735,0.110461444,9530056K15Rik
0.797407879,0.646799161,0.657633408,1.109629638,1.430898632,1.195233272,Nyap1
2.885359268,1.929228641,1.91124829,2.201369355,2.125337744,2.13760616,Sh2d5
0.006993496,0.006394583,0,0,0.006593748,0,Fam186a
0.419175096,0.517424711,0.643001167,0.904117126,0.355693566,0.596244652,Tnfrsf26
21.05388811,18.87408374,23.15479166,22.75411999,24.45842783,25.19029451,Wdr81
0.852658317,0.623710341,0.435983513,0.860853163,0.643136337,0.727704914,Tmem88
0,0.086858253,0,0.174375122,0.179127057,0.18016106,Pxt1
0.109164186,0.049907764,0.135316658,0.10019396,0.068616245,0.120771577,Olfr433
11.82530504,7.640451678,9.606500366,10.6139282,10.90317071,9.480377906,Cxcr4
0,0,0,0,0.137047641,0,1700120B22Rik
0,0.057891913,0.014715409,0,0.014923752,0.075049491,Olfr1033
0.033061408,0,0.061472898,0.060689381,0,0.031351557,Epcam
0.216726455,0.297249486,0.10074286,0.238701163,0.367809092,0.287725086,Kcnk13
6.64835031,6.744952842,7.7694322,6.402002873,7.016657058,6.48160779,Trim39
3.501966092,4.337185756,4.358158273,4.625731261,4.454801333,4.287239292,Akr1e1
7.681517798,7.683627499,6.937638874,9.262407952,8.737107914,9.06864606,2410002F23Rik
4.422360931,6.931948311,4.444723982,4.560461263,3.960295166,3.90219734,1190002N15Rik
0,0,0,0.021531537,0,0,Olfr1390
38.48502296,42.55736331,42.94013497,39.13402402,37.5806024,39.55419785,Hnrnph2
6.986616744,8.407692969,8.963120184,7.757386965,7.00772571,7.491205791,Tmem60
8.027913452,8.130414686,9.153506493,9.68114669,9.2491613,10.01944556,Cox19
0,0.007395294,0.00751917,0,0.007625627,0.007669646,Gprin3
0.770174405,0.704217814,1.022876936,1.41377546,0.622415386,1.147681794,Gm9797
1.454701964,1.602194156,1.014302821,1.972404874,1.839125595,2.131905877,2810002D19Rik
3.726760361,3.677721265,3.823829673,3.983660766,3.727991349,3.706413183,Zfp956
0.202913341,0.285440222,0.145110753,0.200565692,0.235464403,0.266426562,Ttll13
0,0,0,0,0.032863104,0.016526402,Olfr459
6.334210153,5.921843234,5.777550629,7.386595043,7.020854907,6.981662135,Trrap
0.349457372,0.287577326,0.357370942,0.481112707,0.29653417,0.1988306,Hcar2
